0	1	@	1
1	1	@	1
0	1	@	1
0	1	@	1
0	1	@	1
0	1	@	1
0	1	@	1
0	1	@	1
0	1	@	1
0	1	@	1
0	1	@	1
0	1	@	1
0	1	@	1
0	1	@	1
0	1	@	1
0	1	@	1
0	1	@	1
0	2	@	1	195
0	2	@	1	5
0	1	@	1
0	1	@	1
0	1	@	1
0	1	@	1
0	1	@	1
0	1	@	1
0	1	@	1
0	2	@	1	3
